id,publication_year,cited_by_count,author_ids
https://openalex.org/W4386210136,2023.0,16,"[""https://openalex.org/A5024066633"", ""https://openalex.org/A5084458456"", ""https://openalex.org/A5079983445"", ""https://openalex.org/A5015318231"", ""https://openalex.org/A5092566981""]"
https://openalex.org/W4310788474,2022.0,14,"[""https://openalex.org/A5039705639"", ""https://openalex.org/A5069198459"", ""https://openalex.org/A5030389638"", ""https://openalex.org/A5027074094""]"
https://openalex.org/W3107957395,2020.0,12,"[""https://openalex.org/A5046305380"", ""https://openalex.org/A5018300444"", ""https://openalex.org/A5020636475"", ""https://openalex.org/A5050102541"", ""https://openalex.org/A5086655976""]"
https://openalex.org/W4402223212,2024.0,11,"[""https://openalex.org/A5041252381"", ""https://openalex.org/A5048027174"", ""https://openalex.org/A5086655976"", ""https://openalex.org/A5077590992"", ""https://openalex.org/A5012027621""]"
https://openalex.org/W2132250138,1982.0,159,"[""https://openalex.org/A5048805961"", ""https://openalex.org/A5037013778"", ""https://openalex.org/A5014468026"", ""https://openalex.org/A5001980776""]"
https://openalex.org/W2046042084,1995.0,133,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5044578198"", ""https://openalex.org/A5073357138"", ""https://openalex.org/A5021569212""]"
https://openalex.org/W2062753642,2005.0,126,"[""https://openalex.org/A5019516961"", ""https://openalex.org/A5015291615"", ""https://openalex.org/A5037013778"", ""https://openalex.org/A5059619782""]"
https://openalex.org/W1928751721,1999.0,103,"[""https://openalex.org/A5024055951"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W2155886771,2008.0,95,"[""https://openalex.org/A5055434105"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W2116176588,1999.0,94,"[""https://openalex.org/A5038848423"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W2106507945,2007.0,90,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5070681887"", ""https://openalex.org/A5069253149""]"
https://openalex.org/W2024200665,2001.0,89,"[""https://openalex.org/A5108441406"", ""https://openalex.org/A5042307565"", ""https://openalex.org/A5050026032""]"
https://openalex.org/W2055507399,2007.0,88,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5098413957"", ""https://openalex.org/A5088579299""]"
https://openalex.org/W2108478329,2012.0,86,"[""https://openalex.org/A5045632494"", ""https://openalex.org/A5081982677""]"
https://openalex.org/W2057715499,1996.0,80,"[""https://openalex.org/A5038848423"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W2118051314,2011.0,69,"[""https://openalex.org/A5031295007"", ""https://openalex.org/A5017817794"", ""https://openalex.org/A5015666309"", ""https://openalex.org/A5034664324"", ""https://openalex.org/A5074455864""]"
https://openalex.org/W2039197623,1995.0,68,"[""https://openalex.org/A5021569212"", ""https://openalex.org/A5055490512"", ""https://openalex.org/A5037013778"", ""https://openalex.org/A5007069289""]"
https://openalex.org/W2094506417,2011.0,68,"[""https://openalex.org/A5081982677""]"
https://openalex.org/W2404911150,2016.0,66,"[""https://openalex.org/A5018717377"", ""https://openalex.org/A5067767921"", ""https://openalex.org/A5077381667"", ""https://openalex.org/A5085826258""]"
https://openalex.org/W2039505720,2009.0,65,"[""https://openalex.org/A5081982677"", ""https://openalex.org/A5015835735"", ""https://openalex.org/A5017534073""]"
https://openalex.org/W2512695517,2016.0,55,"[""https://openalex.org/A5049369651"", ""https://openalex.org/A5032637902"", ""https://openalex.org/A5083031548"", ""https://openalex.org/A5031295007"", ""https://openalex.org/A5063233652""]"
https://openalex.org/W2324205778,2013.0,49,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5055434105"", ""https://openalex.org/A5039054108""]"
https://openalex.org/W1989403949,2015.0,48,"[""https://openalex.org/A5031735105"", ""https://openalex.org/A5035384728""]"
https://openalex.org/W2561742801,2016.0,47,"[""https://openalex.org/A5022243966"", ""https://openalex.org/A5081982677""]"
https://openalex.org/W4251806090,2018.0,47,"[""https://openalex.org/A5025186963"", ""https://openalex.org/A5044125536"", ""https://openalex.org/A5081982677""]"
https://openalex.org/W2331459107,2012.0,46,"[""https://openalex.org/A5020285102"", ""https://openalex.org/A5037013778"", ""https://openalex.org/A5081715805""]"
https://openalex.org/W2782295598,2018.0,46,"[""https://openalex.org/A5088455903"", ""https://openalex.org/A5038348240"", ""https://openalex.org/A5031735105"", ""https://openalex.org/A5083285329""]"
https://openalex.org/W1973590036,2012.0,45,"[""https://openalex.org/A5069759977"", ""https://openalex.org/A5090765519"", ""https://openalex.org/A5021657541"", ""https://openalex.org/A5054401687""]"
https://openalex.org/W2615240742,2017.0,40,"[""https://openalex.org/A5024066633"", ""https://openalex.org/A5053611798"", ""https://openalex.org/A5089199959""]"
https://openalex.org/W3157232854,2021.0,38,"[""https://openalex.org/A5055933459"", ""https://openalex.org/A5070489486""]"
https://openalex.org/W2970036856,2019.0,36,"[""https://openalex.org/A5079179998"", ""https://openalex.org/A5081982677"", ""https://openalex.org/A5081222009""]"
https://openalex.org/W3137522600,2021.0,36,"[""https://openalex.org/A5052467882"", ""https://openalex.org/A5080502439"", ""https://openalex.org/A5067907907"", ""https://openalex.org/A5074755166""]"
https://openalex.org/W3109311551,2020.0,35,"[""https://openalex.org/A5050270181"", ""https://openalex.org/A5060904065"", ""https://openalex.org/A5081982677"", ""https://openalex.org/A5004434563"", ""https://openalex.org/A5042437033""]"
https://openalex.org/W2122751170,2010.0,33,"[""https://openalex.org/A5090765519""]"
https://openalex.org/W3039763817,2020.0,32,"[""https://openalex.org/A5089112543"", ""https://openalex.org/A5088458403"", ""https://openalex.org/A5059656721"", ""https://openalex.org/A5070372382"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W4306353739,2022.0,31,"[""https://openalex.org/A5051692037"", ""https://openalex.org/A5058382953"", ""https://openalex.org/A5018717377"", ""https://openalex.org/A5071797963""]"
https://openalex.org/W1531170283,2015.0,30,"[""https://openalex.org/A5055434105"", ""https://openalex.org/A5053546170"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W2562972024,2017.0,30,"[""https://openalex.org/A5009541807"", ""https://openalex.org/A5088579299"", ""https://openalex.org/A5066201148"", ""https://openalex.org/A5037013778"", ""https://openalex.org/A5076448759""]"
https://openalex.org/W2461299765,2015.0,29,"[""https://openalex.org/A5055434105"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W2982812525,2019.0,26,"[""https://openalex.org/A5035384728"", ""https://openalex.org/A5031735105"", ""https://openalex.org/A5082591225"", ""https://openalex.org/A5027537535""]"
https://openalex.org/W2790793191,2018.0,24,"[""https://openalex.org/A5018717377"", ""https://openalex.org/A5071797963"", ""https://openalex.org/A5042101357"", ""https://openalex.org/A5077381667""]"
https://openalex.org/W3132708247,2021.0,24,"[""https://openalex.org/A5036881546"", ""https://openalex.org/A5020480120"", ""https://openalex.org/A5031735105"", ""https://openalex.org/A5082591225""]"
https://openalex.org/W3007386692,2020.0,23,"[""https://openalex.org/A5018717377"", ""https://openalex.org/A5026578340"", ""https://openalex.org/A5012521157""]"
https://openalex.org/W4255486621,2010.0,23,"[""https://openalex.org/A5023009454"", ""https://openalex.org/A5067053427"", ""https://openalex.org/A5070489486""]"
https://openalex.org/W3088714992,2021.0,22,"[""https://openalex.org/A5015651100"", ""https://openalex.org/A5070312562"", ""https://openalex.org/A5027701257""]"
https://openalex.org/W4239682740,2021.0,22,"[""https://openalex.org/A5003791181"", ""https://openalex.org/A5037146201"", ""https://openalex.org/A5081982677""]"
https://openalex.org/W4292061185,2022.0,22,"[""https://openalex.org/A5074509683""]"
https://openalex.org/W2973733567,2019.0,21,"[""https://openalex.org/A5031735105"", ""https://openalex.org/A5027832418"", ""https://openalex.org/A5035384728""]"
https://openalex.org/W3162084578,2021.0,20,"[""https://openalex.org/A5058738847"", ""https://openalex.org/A5059327286"", ""https://openalex.org/A5031735105""]"
https://openalex.org/W4224326952,2022.0,20,"[""https://openalex.org/A5024066633"", ""https://openalex.org/A5084458456""]"
https://openalex.org/W2802646225,2018.0,19,"[""https://openalex.org/A5078026055"", ""https://openalex.org/A5031735105"", ""https://openalex.org/A5083285329""]"
https://openalex.org/W2904471140,2018.0,19,"[""https://openalex.org/A5009488592"", ""https://openalex.org/A5017383828"", ""https://openalex.org/A5057271613"", ""https://openalex.org/A5090765519"", ""https://openalex.org/A5051535283"", ""https://openalex.org/A5078528246""]"
https://openalex.org/W3011600998,2020.0,17,"[""https://openalex.org/A5062995420"", ""https://openalex.org/A5046066731"", ""https://openalex.org/A5002720959"", ""https://openalex.org/A5031735105"", ""https://openalex.org/A5025324036""]"
https://openalex.org/W3200609550,2021.0,17,"[""https://openalex.org/A5026578340"", ""https://openalex.org/A5018717377"", ""https://openalex.org/A5077381667""]"
https://openalex.org/W4205543348,2022.0,17,"[""https://openalex.org/A5090160801"", ""https://openalex.org/A5081982677"", ""https://openalex.org/A5060904065""]"
https://openalex.org/W3209179934,2021.0,15,"[""https://openalex.org/A5031735105"", ""https://openalex.org/A5103062203"", ""https://openalex.org/A5006725493"", ""https://openalex.org/A5036881546""]"
https://openalex.org/W4210524621,2022.0,15,"[""https://openalex.org/A5070489486"", ""https://openalex.org/A5055933459"", ""https://openalex.org/A5017530042""]"
https://openalex.org/W4376133361,2023.0,15,"[""https://openalex.org/A5010008842"", ""https://openalex.org/A5052778643"", ""https://openalex.org/A5018327012"", ""https://openalex.org/A5076757561"", ""https://openalex.org/A5000711679"", ""https://openalex.org/A5070063054""]"
https://openalex.org/W4321015347,2023.0,14,"[""https://openalex.org/A5090765519"", ""https://openalex.org/A5011607315"", ""https://openalex.org/A5049143369""]"
https://openalex.org/W2792705587,2018.0,13,"[""https://openalex.org/A5088458403"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W2944837506,2019.0,13,"[""https://openalex.org/A5085892744"", ""https://openalex.org/A5031295007"", ""https://openalex.org/A5002418618"", ""https://openalex.org/A5078581523""]"
https://openalex.org/W4285732468,2022.0,13,"[""https://openalex.org/A5009878642"", ""https://openalex.org/A5080988332"", ""https://openalex.org/A5089975070""]"
https://openalex.org/W4401702377,2024.0,12,"[""https://openalex.org/A5100595158"", ""https://openalex.org/A5102733770"", ""https://openalex.org/A5087471530"", ""https://openalex.org/A5073571265""]"
https://openalex.org/W4243045501,2020.0,11,"[""https://openalex.org/A5070489486"", ""https://openalex.org/A5109560598""]"
https://openalex.org/W1989117274,1989.0,98,"[""https://openalex.org/A5075558531"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W1989741502,1988.0,72,"[""https://openalex.org/A5102478187"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W2009521478,2003.0,62,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5088579299""]"
https://openalex.org/W2084796085,1990.0,56,"[""https://openalex.org/A5090849007"", ""https://openalex.org/A5037013778"", ""https://openalex.org/A5038965250"", ""https://openalex.org/A5076278234""]"
https://openalex.org/W2995930929,1992.0,49,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5108673598""]"
https://openalex.org/W2067502491,1992.0,45,"[""https://openalex.org/A5053617327"", ""https://openalex.org/A5037013778"", ""https://openalex.org/A5075138015""]"
https://openalex.org/W2092853616,2012.0,39,"[""https://openalex.org/A5039761249"", ""https://openalex.org/A5009273672"", ""https://openalex.org/A5090765519""]"
https://openalex.org/W1981627465,2002.0,38,"[""https://openalex.org/A5062636853"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W2081289508,2007.0,36,"[""https://openalex.org/A5055434105"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W4234460945,1999.0,36,"[""https://openalex.org/A5050026032""]"
https://openalex.org/W1595223934,2014.0,30,"[""https://openalex.org/A5079179998"", ""https://openalex.org/A5081982677"", ""https://openalex.org/A5005917791"", ""https://openalex.org/A5033685732"", ""https://openalex.org/A5060741187""]"
https://openalex.org/W2090514399,2010.0,29,"[""https://openalex.org/A5023009454"", ""https://openalex.org/A5067053427"", ""https://openalex.org/A5070489486""]"
https://openalex.org/W2791003207,2018.0,27,"[""https://openalex.org/A5085892744"", ""https://openalex.org/A5031295007"", ""https://openalex.org/A5035693149""]"
https://openalex.org/W2044959058,2010.0,25,"[""https://openalex.org/A5090765519""]"
https://openalex.org/W4254143644,2021.0,25,"[""https://openalex.org/A5080470761"", ""https://openalex.org/A5024066633"", ""https://openalex.org/A5022065002"", ""https://openalex.org/A5089199959""]"
https://openalex.org/W1982122128,2006.0,22,"[""https://openalex.org/A5017534073"", ""https://openalex.org/A5081982677""]"
https://openalex.org/W2081404125,2014.0,22,"[""https://openalex.org/A5021657541"", ""https://openalex.org/A5054401687"", ""https://openalex.org/A5090765519""]"
https://openalex.org/W2419443909,2016.0,21,"[""https://openalex.org/A5021826721"", ""https://openalex.org/A5085807221"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W3135865275,2021.0,21,"[""https://openalex.org/A5024066633""]"
https://openalex.org/W1967577907,2009.0,20,"[""https://openalex.org/A5021584625"", ""https://openalex.org/A5090765519""]"
https://openalex.org/W2021297124,2015.0,17,"[""https://openalex.org/A5047629108"", ""https://openalex.org/A5045632494"", ""https://openalex.org/A5081982677"", ""https://openalex.org/A5045165855"", ""https://openalex.org/A5017727767"", ""https://openalex.org/A5032121391""]"
https://openalex.org/W2889832991,2018.0,17,"[""https://openalex.org/A5064416353"", ""https://openalex.org/A5081982677""]"
https://openalex.org/W3023939018,2013.0,17,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5055434105"", ""https://openalex.org/A5042310352""]"
https://openalex.org/W3104185917,2020.0,17,"[""https://openalex.org/A5081492901"", ""https://openalex.org/A5081982677"", ""https://openalex.org/A5034207239"", ""https://openalex.org/A5091477617""]"
https://openalex.org/W2792328041,2018.0,16,"[""https://openalex.org/A5018717377"", ""https://openalex.org/A5026578340""]"
https://openalex.org/W2500255558,2011.0,15,"[""https://openalex.org/A5055434105"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W2906867456,2018.0,12,"[""https://openalex.org/A5031295007"", ""https://openalex.org/A5014664928""]"
https://openalex.org/W4225873203,2022.0,12,"[""https://openalex.org/A5032431129"", ""https://openalex.org/A5013145810"", ""https://openalex.org/A5001724196"", ""https://openalex.org/A5081316622"", ""https://openalex.org/A5086711289"", ""https://openalex.org/A5080502439""]"
https://openalex.org/W4290997290,2022.0,11,"[""https://openalex.org/A5037838698"", ""https://openalex.org/A5103078784"", ""https://openalex.org/A5077091280"", ""https://openalex.org/A5024665009"", ""https://openalex.org/A5017326082""]"
https://openalex.org/W2046520745,1987.0,53,"[""https://openalex.org/A5047010435"", ""https://openalex.org/A5048805961"", ""https://openalex.org/A5037013778"", ""https://openalex.org/A5076218590""]"
https://openalex.org/W2150636237,1985.0,41,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5048805961"", ""https://openalex.org/A5108089949""]"
https://openalex.org/W1983631440,1991.0,32,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5075558531""]"
https://openalex.org/W2087022037,2001.0,24,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5102928061"", ""https://openalex.org/A5091776008"", ""https://openalex.org/A5107279800""]"
https://openalex.org/W2181104626,2015.0,23,"[""https://openalex.org/A5013709682"", ""https://openalex.org/A5091010256"", ""https://openalex.org/A5111522031"", ""https://openalex.org/A5032339384"", ""https://openalex.org/A5056135069"", ""https://openalex.org/A5029517707""]"
https://openalex.org/W2244043964,2009.0,23,"[""https://openalex.org/A5012991867"", ""https://openalex.org/A5043161143"", ""https://openalex.org/A5081982677"", ""https://openalex.org/A5060904065""]"
https://openalex.org/W2110171285,2006.0,22,"[""https://openalex.org/A5081982677"", ""https://openalex.org/A5017534073""]"
https://openalex.org/W2027763587,2013.0,20,"[""https://openalex.org/A5025236648"", ""https://openalex.org/A5053835888"", ""https://openalex.org/A5000878033""]"
https://openalex.org/W2791869854,2018.0,20,"[""https://openalex.org/A5031295007"", ""https://openalex.org/A5083033186"", ""https://openalex.org/A5049369651""]"
https://openalex.org/W2332929807,2007.0,16,"[""https://openalex.org/A5090765519"", ""https://openalex.org/A5085145223"", ""https://openalex.org/A5108230516""]"
https://openalex.org/W2010661019,2006.0,15,"[""https://openalex.org/A5030938425"", ""https://openalex.org/A5091010256"", ""https://openalex.org/A5075463999""]"
https://openalex.org/W2977261318,2019.0,14,"[""https://openalex.org/A5031295007"", ""https://openalex.org/A5085892744"", ""https://openalex.org/A5000424744""]"
https://openalex.org/W1527344028,1999.0,13,"[""https://openalex.org/A5050026032"", ""https://openalex.org/A5102914714""]"
https://openalex.org/W2437665498,2014.0,13,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5055434105"", ""https://openalex.org/A5113609275""]"
https://openalex.org/W2954430914,2019.0,13,"[""https://openalex.org/A5024066633""]"
https://openalex.org/W2966719847,2019.0,13,"[""https://openalex.org/A5054264386"", ""https://openalex.org/A5086655976"", ""https://openalex.org/A5015471711"", ""https://openalex.org/A5041209516"", ""https://openalex.org/A5014931127""]"
https://openalex.org/W337697743,2014.0,13,"[""https://openalex.org/A5045738737"", ""https://openalex.org/A5037013778"", ""https://openalex.org/A5108673598"", ""https://openalex.org/A5055434105""]"
https://openalex.org/W2782806490,2018.0,12,"[""https://openalex.org/A5050026032"", ""https://openalex.org/A5008590284""]"
https://openalex.org/W2902288103,2018.0,12,"[""https://openalex.org/A5088458403"", ""https://openalex.org/A5037013778"", ""https://openalex.org/A5090849007"", ""https://openalex.org/A5021062916""]"
https://openalex.org/W2270574613,2015.0,11,"[""https://openalex.org/A5055578079"", ""https://openalex.org/A5007050127"", ""https://openalex.org/A5003038995"", ""https://openalex.org/A5037318194"", ""https://openalex.org/A5059772625"", ""https://openalex.org/A5081982677""]"
https://openalex.org/W2907343584,2018.0,11,"[""https://openalex.org/A5071797963"", ""https://openalex.org/A5054789243"", ""https://openalex.org/A5018717377"", ""https://openalex.org/A5112407267"", ""https://openalex.org/A5044033735"", ""https://openalex.org/A5000725697"", ""https://openalex.org/A5036348416"", ""https://openalex.org/A5081498765"", ""https://openalex.org/A5060362716""]"
https://openalex.org/W1987523153,1993.0,35,"[""https://openalex.org/A5108673598"", ""https://openalex.org/A5037013778"", ""https://openalex.org/A5023337742""]"
https://openalex.org/W2086704496,1998.0,11,"[""https://openalex.org/A5014999528"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W2272265108,2015.0,11,"[""https://openalex.org/A5055434105"", ""https://openalex.org/A5037013778"", ""https://openalex.org/A5033244259"", ""https://openalex.org/A5091132142"", ""https://openalex.org/A5081313227""]"
https://openalex.org/W2504328148,2012.0,11,"[""https://openalex.org/A5055434105"", ""https://openalex.org/A5018793623"", ""https://openalex.org/A5062494549"", ""https://openalex.org/A5037013778""]"
https://openalex.org/W2092939050,1986.0,17,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5102478187""]"
https://openalex.org/W2098058280,2005.0,12,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5088579299"", ""https://openalex.org/A5052616992"", ""https://openalex.org/A5020886240""]"
https://openalex.org/W3047467502,2022.0,145,"[""https://openalex.org/A5058747534"", ""https://openalex.org/A5050026032""]"
https://openalex.org/W2075738882,1989.0,98,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5074357294""]"
https://openalex.org/W2506490890,2000.0,80,"[""https://openalex.org/A5037013778"", ""https://openalex.org/A5020098745"", ""https://openalex.org/A5108673598""]"
https://openalex.org/W4399342476,2024.0,47,"[""https://openalex.org/A5058747534"", ""https://openalex.org/A5050026032""]"
https://openalex.org/W4387388097,2023.0,25,"[""https://openalex.org/A5058747534"", ""https://openalex.org/A5050026032""]"
https://openalex.org/W1996083548,2012.0,21,"[""https://openalex.org/A5090765519"", ""https://openalex.org/A5021657541""]"
https://openalex.org/W4323927226,2023.0,14,"[""https://openalex.org/A5037838698"", ""https://openalex.org/A5084965199"", ""https://openalex.org/A5011987046"", ""https://openalex.org/A5038390320""]"
https://openalex.org/W4410279848,2025.0,12,"[""https://openalex.org/A5058747534"", ""https://openalex.org/A5050026032""]"
https://openalex.org/W2978346165,2019.0,4208,"[""https://openalex.org/A5063744940"", ""https://openalex.org/A5037684556"", ""https://openalex.org/A5073502448"", ""https://openalex.org/A5042632989"", ""https://openalex.org/A5067513315"", ""https://openalex.org/A5075369384"", ""https://openalex.org/A5002909072""]"
https://openalex.org/W3122287309,2005.0,1392,"[""https://openalex.org/A5073502448"", ""https://openalex.org/A5017267579"", ""https://openalex.org/A5109568051"", ""https://openalex.org/A5049186755""]"
https://openalex.org/W1537899367,2005.0,566,"[""https://openalex.org/A5025254950""]"
https://openalex.org/W35899105,2011.0,395,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5040875069""]"
https://openalex.org/W1580528596,2006.0,392,"[""https://openalex.org/A5025254950""]"
https://openalex.org/W1814867318,2015.0,384,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5014797024"", ""https://openalex.org/A5034950807""]"
https://openalex.org/W2956617434,2019.0,374,"[""https://openalex.org/A5025254950""]"
https://openalex.org/W3037197190,2019.0,372,"[""https://openalex.org/A5025254950""]"
https://openalex.org/W1500769916,2006.0,366,"[""https://openalex.org/A5029761021"", ""https://openalex.org/A5025254950""]"
https://openalex.org/W2147038444,2013.0,347,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5072464425""]"
https://openalex.org/W3124074442,2014.0,287,"[""https://openalex.org/A5073502448"", ""https://openalex.org/A5112940094"", ""https://openalex.org/A5075806177""]"
https://openalex.org/W3047084175,2020.0,285,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5034316583"", ""https://openalex.org/A5016233477""]"
https://openalex.org/W2026050329,2013.0,272,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5057724939"", ""https://openalex.org/A5040875069""]"
https://openalex.org/W2151573112,2013.0,265,"[""https://openalex.org/A5057724939"", ""https://openalex.org/A5034316583"", ""https://openalex.org/A5025254950""]"
https://openalex.org/W1807293308,2006.0,260,"[""https://openalex.org/A5006364954"", ""https://openalex.org/A5082019162"", ""https://openalex.org/A5102000760"", ""https://openalex.org/A5025254950""]"
https://openalex.org/W2162218922,2012.0,251,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5072464425""]"
https://openalex.org/W2102604070,2012.0,247,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5040875069""]"
https://openalex.org/W2089298720,2012.0,239,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5056831863""]"
https://openalex.org/W2088339630,2011.0,209,"[""https://openalex.org/A5025254950""]"
https://openalex.org/W2588933851,2017.0,209,"[""https://openalex.org/A5053767623"", ""https://openalex.org/A5075858960"", ""https://openalex.org/A5073502448"", ""https://openalex.org/A5016743867"", ""https://openalex.org/A5014105994"", ""https://openalex.org/A5072487691"", ""https://openalex.org/A5006428406"", ""https://openalex.org/A5100746122"", ""https://openalex.org/A5076616089""]"
https://openalex.org/W1557250028,2007.0,204,"[""https://openalex.org/A5025254950""]"
https://openalex.org/W2318436876,2016.0,191,"[""https://openalex.org/A5076693618"", ""https://openalex.org/A5073502448"", ""https://openalex.org/A5019468812"", ""https://openalex.org/A5073595520""]"
https://openalex.org/W2883153670,2018.0,188,"[""https://openalex.org/A5102756489"", ""https://openalex.org/A5012787401"", ""https://openalex.org/A5058941074"", ""https://openalex.org/A5036868218"", ""https://openalex.org/A5064297795"", ""https://openalex.org/A5009232244""]"
https://openalex.org/W2766065830,2017.0,183,"[""https://openalex.org/A5037969281"", ""https://openalex.org/A5089925636"", ""https://openalex.org/A5033088073"", ""https://openalex.org/A5068095381"", ""https://openalex.org/A5059953820"", ""https://openalex.org/A5036257519"", ""https://openalex.org/A5078375901""]"
https://openalex.org/W2745079791,2007.0,178,"[""https://openalex.org/A5025254950""]"
https://openalex.org/W1513096838,2011.0,176,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5040875069""]"
https://openalex.org/W4242597549,2007.0,171,"[""https://openalex.org/A5025254950""]"
https://openalex.org/W298648680,2014.0,170,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5012542798""]"
https://openalex.org/W2963617970,2019.0,165,"[""https://openalex.org/A5051891666"", ""https://openalex.org/A5059953820"", ""https://openalex.org/A5073723909"", ""https://openalex.org/A5022967411"", ""https://openalex.org/A5038390320""]"
https://openalex.org/W2128226562,2010.0,151,"[""https://openalex.org/A5005839111"", ""https://openalex.org/A5024996172""]"
https://openalex.org/W1945404573,2013.0,138,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5057724939""]"
https://openalex.org/W2166331252,2006.0,131,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5111455921""]"
https://openalex.org/W4327913942,2023.0,125,"[""https://openalex.org/A5070370660"", ""https://openalex.org/A5007282319"", ""https://openalex.org/A5036868218""]"
https://openalex.org/W3123222058,2016.0,124,"[""https://openalex.org/A5006809419"", ""https://openalex.org/A5112940094"", ""https://openalex.org/A5073502448"", ""https://openalex.org/A5020196585""]"
https://openalex.org/W1962804621,2011.0,118,"[""https://openalex.org/A5025254950""]"
https://openalex.org/W2173064028,2012.0,117,"[""https://openalex.org/A5034316583"", ""https://openalex.org/A5109456215"", ""https://openalex.org/A5025254950""]"
https://openalex.org/W1495984854,2008.0,116,"[""https://openalex.org/A5025254950""]"
https://openalex.org/W2342665352,2016.0,114,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5052857970"", ""https://openalex.org/A5100888675"", ""https://openalex.org/A5043088159""]"
https://openalex.org/W1490772138,2012.0,108,"[""https://openalex.org/A5040875069"", ""https://openalex.org/A5025254950""]"
https://openalex.org/W2132444857,2011.0,105,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5037393088""]"
https://openalex.org/W2295880913,2015.0,103,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5057724939""]"
https://openalex.org/W1542020161,2012.0,98,"[""https://openalex.org/A5040875069"", ""https://openalex.org/A5025254950""]"
https://openalex.org/W2154203078,2013.0,89,"[""https://openalex.org/A5025254950""]"
https://openalex.org/W2769816900,2017.0,87,"[""https://openalex.org/A5025254950""]"
https://openalex.org/W3123490614,2017.0,85,"[""https://openalex.org/A5101928530"", ""https://openalex.org/A5006804592"", ""https://openalex.org/A5073502448""]"
https://openalex.org/W2523359089,2016.0,81,"[""https://openalex.org/A5037459155"", ""https://openalex.org/A5025254950"", ""https://openalex.org/A5001070116""]"
https://openalex.org/W136537539,2012.0,78,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5040875069""]"
https://openalex.org/W4316506829,2023.0,75,"[""https://openalex.org/A5070370660"", ""https://openalex.org/A5079517520"", ""https://openalex.org/A5080791787"", ""https://openalex.org/A5036868218"", ""https://openalex.org/A5007282319""]"
https://openalex.org/W4381089888,2023.0,74,"[""https://openalex.org/A5025254950""]"
https://openalex.org/W2056104347,2012.0,70,"[""https://openalex.org/A5075866737""]"
https://openalex.org/W2992359154,2019.0,70,"[""https://openalex.org/A5102876829"", ""https://openalex.org/A5047686022"", ""https://openalex.org/A5040075192"", ""https://openalex.org/A5059953820"", ""https://openalex.org/A5026694153""]"
https://openalex.org/W2772307040,2017.0,60,"[""https://openalex.org/A5025254950""]"
https://openalex.org/W3130849573,2020.0,60,"[""https://openalex.org/A5059953820"", ""https://openalex.org/A5042088309"", ""https://openalex.org/A5010979979"", ""https://openalex.org/A5021410151"", ""https://openalex.org/A5113484683"", ""https://openalex.org/A5109855262""]"
https://openalex.org/W3121019574,2021.0,59,"[""https://openalex.org/A5075866737"", ""https://openalex.org/A5076891153""]"
https://openalex.org/W2094870723,2014.0,58,"[""https://openalex.org/A5025254950"", ""https://openalex.org/A5072464425""]"
https://openalex.org/W2746137068,2017.0,58,"[""https://openalex.org/A5028511009"", ""https://openalex.org/A5018916845"", ""https://openalex.org/A5078604354""]"
